person_id,class,rep_num,weight_first,weight_nunique,rpe,n_rows,duration_s,emg_mean_abs,emg_std,emg_p2p,acc_norm_mean,acc_norm_std,gyro_norm_mean,gyro_norm_std,jerk_score,cheating_index,peak_location,nan_ratio,constant_ratio,spike_ratio
A321,7,11,10.0,2,8.0,1573,0.7322586371023488,0.2485696804831532,0.3165997919295374,1.9727321,1.0599446058873325,0.21195953961527986,113.79486630416565,52.76020781734316,64.41553387813343,1.9284219130940006,0.08842239185750636,0.0,0.012177390039985459,0.0
A321,7,12,10.0,2,8.0,1535,0.7145689815334427,0.2313851532247557,0.34076056187687737,2.4036011,1.05633590571153,0.21330025532248062,116.78956996255937,53.95357238633328,62.17086582219246,2.318717976977953,0.7601043024771839,0.0,0.013782827342149376,0.0
A321,7,13,10.0,2,8.0,1715,0.7983620868598399,0.09481367935860058,0.1533050688649023,1.4455176,1.0559541842461744,0.18452940307384683,106.17064179351475,49.19566863157855,63.89973489183323,2.165420440102438,0.7526254375729288,0.0,0.015585930988498083,0.0
A321,7,14,10.0,2,9.0,2238,1.041827609558205,0.11449073025022342,0.20308369589625594,2.0400397,1.04731834569754,0.17510866025419589,94.21953990555566,58.37518925763157,55.55238681460139,3.0454336975148437,0.5449262405006705,0.0,0.02171275304936458,0.0
A321,8,1,10.0,2,5.0,2362,1.0995517487830564,0.04800182565622354,0.05702240686310716,0.5334249,1.0509949539910932,0.13932560590774598,89.34236445721996,43.29027029204876,55.456108298838146,5.867394766620616,0.613722998729352,0.0,0.018031100623222603,0.0
A321,8,2,10.0,2,6.0,1990,0.9263793311085023,0.08318127487437185,0.12754299483916917,1.3273518,1.058367761751873,0.14799319313851017,98.91714844618527,44.93121096102049,60.42247187889708,5.907751758983132,0.8707893413775767,0.0,0.013143719026071967,0.00021536252692031587
A321,8,3,10.0,2,6.0,2110,0.9822414013261004,0.15084643075829385,0.21286425324589078,1.7818875,1.0560372492739134,0.14059926369752523,98.76977224660779,42.601185896134666,57.057315556930725,5.555805709425135,0.620199146514936,0.0,0.011312063943642892,0.0
A321,8,4,10.0,2,6.0,2268,1.0557931271126046,0.24095232125220456,0.32108263191737824,2.6251621,1.053138018355688,0.10832802665965016,91.16955545947476,35.99982882971621,51.9203146768062,5.85371503258562,0.9911777679752978,0.0,0.010901758144810637,0.0
A321,8,5,10.0,2,6.0,2323,1.0813965759623372,0.39507007361170904,0.5650715185342334,5.8606241,1.0523801529938472,0.11603552100207658,91.45406784879279,39.108914623449515,52.45276762878515,5.732657483421528,0.6748492678725236,0.0,0.011197243755383291,0.00012299366582620996
A321,8,6,10.0,2,6.0,2243,1.0441551958172717,0.09454843615693269,0.1412838634944427,1.5161821999999998,1.052170634230327,0.12264104962923328,95.9700053291373,42.14258382207805,49.89272178405761,5.766381581478267,0.08340767172167707,0.0,0.011660507200203899,0.0
A321,8,7,10.0,2,7.0,2357,1.0972241625239898,0.07157562969876961,0.09581534577709898,1.0691997,1.0522231362003338,0.11615721810889423,92.69426531550512,38.86497499853268,50.785321437859444,5.930555098535493,0.5598471986417657,0.0,0.013582342954159594,0.0
A321,8,8,10.0,2,7.0,2545,1.1847414058648937,0.20005142970530454,0.2889867599035072,2.3676814,1.0498295650960936,0.10114758683651057,85.3462010314818,37.31460701945032,42.16640759520036,5.40930084182307,0.5797955974842768,0.0,0.01589173405211141,0.0
A321,8,9,10.0,2,7.0,2468,1.1488965774752682,0.420089107617504,0.570497671723785,4.4735179,1.0506873984034026,0.10602138868262662,86.47896303123767,35.37946317038536,38.032214273448396,6.001087942850338,0.6023510336441021,0.0,0.01575076727083213,0.0
A321,8,10,10.0,2,8.0,2761,1.2852931322565704,0.1576638732343354,0.24329195244029672,2.3431754,1.0454351301523117,0.10702574768336791,85.19747785059593,40.40496056519659,42.252387048139106,5.85838724106747,0.005434782608695652,0.0,0.020341614906832294,0.0
A321,8,11,10.0,1,8.0,1015,0.4725000105905175,0.2143299191133005,0.3361729367306179,3.2159915000000003,1.053177132529571,0.12590984212773523,100.18921956162887,36.04392975246472,40.79443274665898,8.357428159512242,0.09270216962524655,0.0,0.015074668920822765,0.00014074595355383532
A321,8,12,10.0,1,9.0,1466,0.6824482911583238,0.05705500061391541,0.07170283875633902,0.5406424000000001,1.0441991416565484,0.10075933320264378,83.07505483527461,41.75404111592182,38.82557888000349,7.11941687863267,0.4088737201365188,0.0,0.02476840565577767,0.0
A321,9,1,10.0,2,5.0,2254,1.0492758855872182,0.04082861730257321,0.048583125717450035,0.5129473,1.0486914060172163,0.13176141705846833,87.57119865466146,46.55332132443105,71.5603169494656,2.366095477191413,0.6209498446515757,0.0,0.01718343795574155,0.0
A321,9,2,10.0,2,5.0,1917,0.8923965717261301,0.07433873698487219,0.10731367287519186,1.101091,1.0550319450868706,0.14919110198221594,104.07949389110215,44.62516780832998,77.25395440134835,2.3051718736536655,0.42379958246346555,0.0,0.01274977631971369,7.452120128176465e-05
A321,9,3,10.0,2,5.0,2032,0.9459310556846616,0.19698264714566932,0.2817710313687072,2.8564584,1.0548125122181773,0.13792932219717022,101.10817331711469,44.65848865256852,76.34425997136967,2.2846719509581987,0.4460856720827179,0.0,0.012168530632341563,0.0
A321,9,4,10.0,2,5.0,2043,0.9510517454546081,0.3218081553108174,0.4563247917222891,3.7779507,1.0565354381077927,0.14516418659190264,101.15001385911708,43.57096052084046,80.37459133093971,2.3221191530153917,0.1733594515181195,0.0,0.009864278718343361,0.0
A321,9,5,10.0,2,5.0,2007,0.9342931243893287,0.20601608425510712,0.33242781429196566,4.3939574,1.0557492320004336,0.15055055811027826,104.86540390161424,44.77047798208276,78.1131357279552,2.323972645269202,0.9945164506480558,0.0,0.011750462897023214,0.0001423588867535056
A321,9,6,10.0,2,6.0,2222,1.034379333529192,0.26062152574257424,0.4696215796600588,5.9744258,1.0529249976561088,0.1269759920890203,100.53451362323437,41.7824421591367,76.17940631956704,2.3987842489542714,0.5961278703286808,0.0,0.01267125490448318,0.00019287643050019287
A321,9,7,10.0,2,6.0,2277,1.0599827823789245,0.08677481313131313,0.12414994927402488,1.3055314,1.0526706965555064,0.1307138140134295,101.33609395519655,42.70796399999312,75.79430083822822,2.47689237758645,0.3585237258347979,0.0,0.012616118503640472,0.0
A321,9,8,10.0,2,7.0,2972,1.3835172723891802,0.19632182580753701,0.2916783205769568,2.7614557,1.0409213649019442,0.1065632422497775,83.14809871331174,49.37235397493161,63.49821424552297,3.105225233788939,0.32817233254796363,0.0,0.01865653700052892,0.0
A321,9,9,10.0,1,7.0,1058,0.49251725241849015,0.49357211455576555,0.6482968642776344,5.0542763,1.051101225212102,0.11985110852089388,101.09242586280841,43.41154949744434,60.17458623806715,1.7768383975144983,0.007568590350047304,0.0,0.015948101094742536,0.0
A321,9,10,10.0,1,8.0,1064,0.49531035592937006,0.10219699661654136,0.18308761740057095,2.1239643,1.0498205778476777,0.10537035926342594,98.53734679987939,39.17673812543425,49.81961614561446,1.83050792366477,0.014111006585136407,0.0,0.015589302513103078,0.0002685284640171858
A321,9,11,10.0,1,8.0,1070,0.49810345944025,0.05604909392523364,0.0771494582357521,0.7063096,1.050860521765595,0.11059975571151974,96.06324603068829,40.39867273951113,49.3411100558253,1.8964900346946978,0.41721234798877455,0.0,0.018040892690097555,0.0
A321,9,12,10.0,1,8.0,1107,0.5153275977573427,0.1560577918699187,0.23153397353416533,1.8436561,1.050036789364731,0.10141779975690826,96.87272050620498,42.20637195378009,43.2527504716213,1.6849238001200264,0.8128390596745028,0.0,0.01679152673727719,0.0
A321,9,13,10.0,1,9.0,1604,0.7466896719085616,0.4065992975062344,0.5529432348060555,4.9985504,1.0395976634273856,0.09054136112955799,78.46257813563763,47.068637958142794,36.81449432027944,1.9533979293204886,0.9844042420461634,0.0,0.017378130291417878,0.0
A321,12,1,15.0,1,7.0,1112,0.5176551840164093,0.05930753408273382,0.07575046759601724,0.8452887,1.055028809651448,0.13147136335103296,93.84095814906397,40.190406186983694,55.940220381892864,10.48256168037744,0.8010801080108011,0.0,0.012987012987012988,0.0
A321,12,2,15.0,1,7.0,1164,0.5418620811107019,0.20655781340206186,0.2789203649475415,2.2236667,1.0542875257602313,0.1176980067574271,90.55861876332284,41.83960659734994,49.93767626065582,8.122715560379614,0.9527085124677558,0.0,0.012406338287679645,0.0
A321,12,3,15.0,1,8.0,1060,0.4934482869221168,0.5267756828301887,0.6967213005733481,4.8347295,1.0562323317029934,0.13932534304145808,96.9881357320717,36.33498219223963,56.07506407790267,10.270345025635288,0.6713881019830028,0.0,0.011736139214892754,0.0
A321,12,4,15.0,1,8.0,1120,0.5213793220309159,0.5583115345535715,0.7276422600255189,4.7565118,1.0542183449623925,0.13518127631912777,99.64469183634277,44.53952305612452,57.505468986739615,10.209625263641337,0.3806970509383378,0.0,0.010596195582790758,0.0
A321,12,5,15.0,1,9.0,1243,0.578637944003954,0.447737782300885,0.7825509653893741,6.6127566,1.0526007954227896,0.11640382642857697,91.52690018002734,38.648435422073945,50.17935820464299,10.994105922588007,0.21578099838969403,0.0,0.012537382102599495,0.0
A321,12,6,15.0,1,9.0,1384,0.6442758765096317,0.1005635237716763,0.13492569574511262,1.1418784,1.054244851802171,0.09879718821498117,82.98856837293124,33.61438957886124,53.63556420575084,12.697118764582793,0.18510484454085321,0.0,0.014461315979754157,0.0
A321,12,7,15.0,1,9.0,1429,0.665224152841231,0.17679751910426872,0.23915888295310986,1.7875944000000001,1.0515548324928472,0.0948673448136487,82.00561066539403,37.67704094731445,52.381416353470655,9.928374763198988,0.7990196078431373,0.0,0.014005602240896359,0.0
A321,12,8,15.0,1,10.0,2139,0.9957414016286866,0.6423861951379148,0.8457136641093237,6.4373541,1.0437735743625585,0.11238196524394947,69.05335682086682,45.608662737077935,49.354124314387015,10.684625443244004,0.2909260991580917,0.0,0.015568622210343445,0.0
A321,13,1,15.0,1,5.0,1011,0.4706379415832642,0.030911984569732938,0.030817369955790843,0.2024262,1.0470487928119192,0.16799424859270554,105.91170627625789,50.65377546555966,50.9711584943587,8.640957893097045,0.4277227722772277,0.0,0.01782178217821782,0.0
A321,13,2,15.0,1,5.0,967,0.45015518250347825,0.13328548686659772,0.1968856886856836,1.314931,1.0520266116012198,0.15010350238419054,109.52167140091612,43.63536594342356,48.101960839735774,9.364167427857804,0.9648033126293996,0.0,0.01375332741792369,0.0
A321,13,3,15.0,1,6.0,964,0.4487586307480383,0.5238942199170125,0.6435401524644025,3.2972305,1.052011719867573,0.1441879305720597,106.2597742246983,45.729473275624706,38.4554943099458,10.295338465812527,0.6593977154724818,0.0,0.014241210502892745,0.0
A321,13,4,15.0,1,6.0,1089,0.506948287224703,0.3404156761248852,0.48549065925871904,4.0899825,1.0488536281740537,0.12229172046270012,103.77327646855342,40.46616835504469,43.982798134020534,9.006192615424192,0.27941176470588236,0.0,0.011160714285714286,0.0
A321,13,5,15.0,1,7.0,1203,0.5600172539314212,0.1171261203657523,0.1930194848985545,1.9470512,1.0462681513949044,0.10774174862720128,97.01146565261831,39.485859693404215,42.992362335410824,8.70579773014818,0.1638935108153078,0.0,0.016044687425719042,0.0
A321,13,6,15.0,1,7.0,1289,0.6000517375873665,0.07788556128782001,0.10237508689540012,0.8197757,1.0452670661413683,0.0983575859370818,89.96327153480627,37.25027400442392,42.58530671002741,8.523160200604133,0.9720496894409938,0.0,0.022182786157941437,0.0
A321,13,7,15.0,1,8.0,1383,0.6438103592578184,0.30607897606652207,0.4111719282741845,2.5420767,1.044327384088934,0.09620174121827059,81.5502496838261,37.66164893004399,32.811078828795935,9.368786743722694,0.4573082489146165,0.0,0.021604300186065743,0.0
A321,13,8,15.0,1,9.0,1422,0.6619655320785378,0.3003187658227848,0.40164550184615344,3.2126345,1.0438707697749692,0.09946219116859661,79.97530867590395,41.06617330507284,35.3218275570128,8.806765892586323,0.16819141449683322,0.0,0.020307630441339097,0.0
A321,13,9,15.0,1,9.0,1908,0.8882069164598102,0.10187780230607965,0.16199906439133682,1.8533913,1.0363472653006753,0.09192591116352772,71.36429868614482,41.009937378035076,31.29389209320966,5.777088292530716,0.21657052962768747,0.0,0.024720952880365573,0.00022461814914645105
A321,14,1,15.0,1,5.0,1033,0.48087932112315723,0.048849490125847043,0.06286798526154212,0.48810560000000003,1.0514606391876828,0.15279513541158193,101.75919250274809,39.88119175915939,51.524977023326976,7.9333643941683505,0.8691860465116279,0.0,0.0170265780730897,0.0
A321,14,2,15.0,1,5.0,1042,0.4850689763894771,0.22164685614203453,0.2972629045751176,1.8612803,1.0532930089740729,0.13603419686674226,102.79571910239993,39.95067628247015,58.41256531068688,11.18968130890926,0.5369836695485111,0.0,0.015095375325922878,0.0
A321,14,3,15.0,1,6.0,1119,0.5209138047791025,0.42138184593386957,0.5304713185238951,3.1458304999999998,1.0529840028907989,0.1147355125156129,92.60967864649523,38.032465062614115,50.331561128087806,9.288529563875082,0.9901610017889088,0.0,0.012266802964477382,0.0
A321,14,4,15.0,1,6.0,1132,0.5269655290526757,0.227489397614841,0.3024807465721064,2.2062104,1.0538335381092367,0.11838710231698456,90.56314064970833,34.08750812206831,53.18703903617344,9.728840184891476,0.17771883289124668,0.0,0.01136794240242516,0.0
A321,14,5,15.0,1,7.0,1164,0.5418620811107019,0.0674200202749141,0.09152911221482041,0.8039978,1.052699409936756,0.11609840042310564,92.10214439934563,40.09553695313243,44.19859127729582,11.315737206113358,0.4445399828030954,0.0,0.012283503255128364,0.0
A321,14,6,15.0,1,8.0,1303,0.606568979112753,0.13660686638526479,0.19959411978082517,2.0153659,1.050665333682655,0.09911316269817001,86.44031223209329,31.061282789180847,47.28082126476092,8.441462402889547,0.49078341013824883,0.0,0.014483212639894669,0.0
A321,14,7,15.0,1,8.0,1506,0.7010689812308565,0.29505934840637454,0.39349892766402333,2.8232242000000003,1.0500109088308673,0.0803019682368529,73.95888112443204,29.834536314006268,44.728380064821785,7.405210733867993,0.627906976744186,0.0,0.016231608922638825,0.0
A321,14,8,15.0,1,9.0,1472,0.6852413946692038,0.26823597201086957,0.354756944757249,2.532845,1.0520103601910067,0.10227199283180771,79.66869091301587,39.38821923788526,42.51923036623874,7.376527855805824,0.3868116927260367,0.0,0.015150043702049141,0.0
A321,14,9,15.0,1,9.0,1783,0.8300172599831456,0.07192372742568703,0.10003728451870116,1.2454414,1.0415344680705936,0.07863180766722856,72.56586262153407,32.20853058461186,37.923775423870076,6.453446835596443,0.04377104377104377,0.0,0.0202020202020202,0.00032048714045348933
A321,15,1,15.0,1,5.0,1490,0.6936207052018434,0.03347048879194631,0.03637711172500877,0.3039749,1.0417657866010894,0.12392810556027609,77.45939011872898,48.16801957329335,50.57557689782497,7.646557934643893,0.17528542646071188,0.0,0.022258466852153887,0.0
A321,15,2,15.0,1,6.0,1028,0.47855173486409064,0.024700448735408557,0.01999447065781438,0.10037380000000001,1.0554865610336974,0.12443787025939454,96.76153126614626,38.27890742411758,52.04769234992081,8.382600713877423,0.9406037000973709,0.0,0.016553067185978577,0.0
A321,15,3,15.0,1,6.0,1022,0.4757586313532107,0.027264823581213307,0.02452464274528634,0.16549930000000002,1.053813333237098,0.14401853268989712,103.6609416566666,39.49362916152184,58.331445517231316,9.136188737051265,0.7982370225269344,0.0,0.01581082971876312,0.0
A321,15,4,15.0,1,7.0,1058,0.49251725241849015,0.04619788506616257,0.06428757515752297,0.4914625,1.0551102950460716,0.13163806348541934,96.579063973911,37.07389928156406,53.89371064647094,10.07327062718891,0.924314096499527,0.0,0.016488714691174484,0.0
A321,15,5,15.0,1,7.0,1074,0.49996552844750325,0.23491470344506515,0.3127430269989019,2.1429313,1.0532183088282816,0.11991879367618585,92.51885009394266,35.5957705249826,57.29253872195155,6.751967960665953,0.9412861136999068,0.0,0.01291439222473705,0.0
A321,15,6,15.0,1,7.0,1178,0.5483793226360882,0.3931439565365026,0.5029416647209886,2.9813381999999997,1.0527537170632832,0.11731735751782822,89.2015298276626,32.83610908699591,50.75353199196086,7.043274604454788,0.7536108751062022,0.0,0.011530525549217139,0.0
A321,15,7,15.0,1,8.0,1290,0.6005172548391798,0.28673282472868217,0.3853247453894152,2.7094225,1.0490950203045328,0.10488120598937882,90.01152725540656,33.720911277385134,46.125094498192965,8.69567292572991,0.186966640806827,0.0,0.014296797074143854,0.0
A321,15,8,15.0,1,8.0,1450,0.6750000151293107,0.08943968220689655,0.14378693308821253,1.7045091,1.0491787781931572,0.08353779124519956,75.32617288027853,30.483948896053043,41.71030448153371,8.60399946779959,0.05659075224292615,0.0,0.013309671694764862,9.852216748768472e-05
A321,15,9,15.0,1,9.0,1617,0.7527413961821348,0.17873421706864565,0.25195063269618234,1.8560769000000001,1.041847195423789,0.09560483673063559,74.20881374765814,42.87021453736226,39.140481323191274,7.13472729940446,0.9672029702970297,0.0,0.019801980198019802,0.0
A321,16,1,15.0,1,5.0,985,0.458534493036118,0.03283301289340102,0.03693351573155753,0.2991074,1.0482947375733127,0.1535746197744385,100.53872052648425,49.00282201135522,75.49652714216927,1.9366542271224398,0.9989837398373984,0.0,0.01596980255516841,0.0
A321,16,2,15.0,1,5.0,940,0.4375862167045187,0.11663165127659575,0.1512008656178919,0.9981994000000001,1.0513665006427144,0.15207734390700944,105.12055908099087,48.27766890081687,66.00361555538679,1.7694583131930475,0.7369542066027689,0.0,0.013388102844971855,0.0
A321,16,3,15.0,1,5.0,1004,0.467379320820571,0.2439533233067729,0.32465804908451673,2.4220646,1.050482672879881,0.14465403988911,102.86001120499792,47.73329196003187,69.16166222852064,1.7752510587709978,0.9272183449651047,0.0,0.009685230024213076,0.0
A321,16,4,15.0,1,6.0,1069,0.49763794218843665,0.5367567492048644,0.6885022167524063,4.7872281999999995,1.0492724376557245,0.15061701559946133,96.16952693579525,49.624211059283326,84.44731663942221,1.6928115058210573,0.6423220973782772,0.0,0.013509898341359017,0.0
A321,16,5,15.0,1,6.0,1089,0.506948287224703,0.10394060211202938,0.19544072207957777,2.3666742999999997,1.046471365024756,0.11843590137776877,96.52830995310815,44.0558271961438,58.47212219741753,1.7136355904242428,0.08547794117647059,0.0,0.013261554621848737,0.0002623638987275351
A321,16,6,15.0,1,7.0,1054,0.4906551834112369,0.07416006176470588,0.09917459662883635,0.7895628,1.0484813332414513,0.12789489368543186,99.50884624779395,42.720994730249,60.091510664658145,1.7650929115311225,0.01899335232668566,0.0,0.011260344593677927,0.0
A321,16,7,15.0,1,7.0,1104,0.5139310460019028,0.09172307092391305,0.12595797709750228,1.1380178,1.047916015051112,0.1282266686878654,96.57852302192796,49.128365006253446,70.14611019516693,1.7672128186067446,0.9972801450589301,0.0,0.014764926822950396,0.0
A321,16,8,15.0,1,8.0,1240,0.577241392248514,0.30402952459677424,0.4401655054182442,4.0293889,1.0447381426060174,0.10329664757680368,88.34142283883817,45.33681351885976,51.10275891959948,1.9129179998260228,0.9483454398708636,0.0,0.015565548253199585,0.0
A321,16,9,15.0,1,8.0,1308,0.6088965653718196,0.5298235712538226,0.7350711117275898,5.7397726,1.0443469865977781,0.09122722765136876,82.5830965991935,40.98366058175834,42.205882865280735,1.9688794810849093,0.5371078806426932,0.0,0.01912777352716144,0.0
A321,16,10,15.0,1,9.0,1809,0.8421207085302918,0.08754390972913212,0.11695291825026471,1.0013886,1.038019718747343,0.08957895860683335,67.034797877941,51.410952764461356,36.09762200432452,2.141905823631534,0.9109513274336283,0.0,0.02291403286978508,0.0
A321,17,1,15.0,1,6.0,1143,0.5320862188226222,0.06386465284339458,0.08330975693333846,0.6818036000000001,1.0487431980669888,0.12057163473369395,82.27812609839775,42.54324331190794,65.18330661248432,1.7547462814264099,0.3458844133099825,0.0,0.014260695521641232,0.0
A321,17,2,15.0,1,6.0,1005,0.4678448380723843,0.09660634019900498,0.1318304767816655,1.4559243,1.0518178488428012,0.13516127845021353,95.99400339464968,39.66953998142227,74.6514681975268,1.7046585322512375,0.953187250996016,0.0,0.010387023335230507,0.00028429282160625445
A321,17,3,15.0,1,6.0,1108,0.515793115009156,0.27362834774368233,0.3776788183380187,3.7761044000000004,1.0511537905934085,0.12898689693222568,89.93193698459393,43.237867678338276,63.67505735323083,1.6229668419414494,0.983739837398374,0.0,0.0134210865918183,0.0
A321,17,4,15.0,1,7.0,1090,0.5074138044765163,0.6235432981651375,0.8312174358899335,7.1817654,1.0507214424668274,0.1208177920086597,92.42808218060475,40.048002504222154,68.97571540390861,1.6639718928873026,0.9889807162534435,0.0,0.009445100354191263,0.0
A321,17,5,15.0,1,7.0,1120,0.5213793220309159,0.23103159196428572,0.35018420723556176,3.4264744,1.0475007192761567,0.11961171497368275,93.18018221989284,40.250508279444915,72.0261649919275,1.8368787838666083,0.08132260947274352,0.0,0.011489850631941785,0.0
A321,17,6,15.0,1,7.0,1188,0.5530344951542214,0.08139614318181819,0.11411085481055579,1.0037384999999999,1.0498085533215342,0.11206844451674015,92.07231202769952,44.00525020815001,60.08494160374298,1.7756667738808847,0.12384161752316765,0.0,0.014321819713563605,0.0
A321,17,7,15.0,1,8.0,1168,0.5437241501179552,0.07756158073630137,0.10443484745983851,0.9631190000000001,1.0475261261279414,0.11163739364462683,90.61145921297629,44.39656011828907,59.24612986410061,1.7926693581223256,0.8174807197943444,0.0,0.013220712449504223,0.0
A321,17,8,15.0,1,8.0,1401,0.6521896697904581,0.27497623326195575,0.3625903047118949,2.7654841,1.048838410277406,0.0839383963395098,75.56466689259284,40.86292552937173,52.445277888911605,1.7346583608239878,0.6071428571428571,0.0,0.017040816326530615,0.0
A321,17,9,15.0,1,9.0,1521,0.7080517400080563,0.5704263203155818,0.7835835604766901,6.1651026,1.0481971723104675,0.08392303921512133,67.87664166878987,40.342391283933466,44.999128335997696,1.8053167840353657,0.07105263157894737,0.0,0.01691729323308271,0.0
A321,17,10,15.0,1,10.0,1977,0.9203276068349292,0.10698236671724837,0.15028441468525416,1.4250401,1.044433758656714,0.08640223793658351,56.06274147326107,57.02808405485439,37.00949795922409,2.2345888323266885,0.04908906882591093,0.0,0.019519953730480044,0.0
A321,18,1,15.0,1,6.0,1110,0.5167241495127827,0.07497870621621622,0.09616203739157575,0.7912413,1.0494740342505915,0.12131031822758291,86.32437044431512,40.04743856726425,74.74663917249141,1.6753750394361213,0.9864743011722272,0.0,0.011593456138090943,0.0
A321,18,2,15.0,1,6.0,981,0.4566724240288647,0.19403269439347606,0.2565058626735479,1.7493248000000001,1.0511807148840713,0.13996849537054254,99.1125896892437,45.596650962686496,79.692202771265,1.692347970428886,0.8826530612244898,0.0,0.011224489795918367,0.0
A321,18,3,15.0,1,7.0,1071,0.4985689766920633,0.5252433718954249,0.6979899718111331,5.2911116,1.0543376628385899,0.13646698482182829,95.4036611693612,42.692700275461526,86.8483216761785,1.623762205995766,0.8149532710280374,0.0,0.010146862483311082,0.0
A321,18,4,15.0,1,7.0,1086,0.505551735469263,0.5380524874769798,0.7181510883404657,4.6556344,1.0537326820754433,0.13439608298159533,99.14215841666407,41.226962425744546,71.61368466275734,1.8265624137222953,0.25622119815668204,0.0,0.013034891375905203,0.0
A321,18,5,15.0,1,8.0,1158,0.539068977599822,0.1236619852331606,0.18112641067484586,1.6212559,1.0521677582263465,0.12215018486577314,90.94556722726705,42.339689517120725,69.70822344873608,1.9918315117030645,0.1512532411408816,0.0,0.013211507593530066,0.0
A321,18,6,15.0,1,8.0,1238,0.5763103577448874,0.07167582689822294,0.09332096288324049,0.9399557999999999,1.0512753629266869,0.11489146956612929,89.71373240416945,40.91685357423777,65.90624641609979,1.977487633006505,0.7388843977364592,0.0,0.0137429264349232,0.00011539349180706209
A321,18,7,15.0,1,9.0,1704,0.7932413970898934,0.15103299248826288,0.21268575566368927,1.8067292,1.0385321339478628,0.1007512562907718,75.72567744942394,46.042005435941256,53.1061415517822,2.1239335604534997,1.0,0.0,0.01602214579313816,0.0
A321,1,15,5.0,1,6.0,704,0.3277241452765757,0.11940875909090908,0.16656301419072342,1.3396048,1.0738200904028135,0.2607978312050733,146.41084799119915,67.01906449633111,44.61214001404564,5.550484522268188,0.40256045519203415,0.0,0.01442796179638285,0.0
A321,1,16,5.0,1,6.0,753,0.35053449061542824,0.3693882535192563,0.5177443770738588,3.6393072,1.0715341620169199,0.23189734944890128,123.71452089106462,60.78602352172784,30.175425076317406,5.3695007356520925,0.9574468085106383,0.0,0.018427051671732524,0.0
A321,1,17,5.0,1,6.0,674,0.31375862772217616,0.11600250044510386,0.22034554900208067,2.1078507999999996,1.0672749499113812,0.26801130089881314,137.20531142694517,57.38703443735633,44.45493482529015,5.736088146542707,0.3150074294205052,0.0,0.018679685841647205,0.0
A321,1,18,5.0,1,6.0,726,0.3379655248164687,0.027183251239669425,0.025701499249742108,0.18496990000000002,1.0697103756730104,0.244142825253368,134.73937455293347,70.16136783928928,41.29578154117399,5.742732874540096,0.9724137931034482,0.0,0.015960591133004926,0.0
A321,1,19,5.0,1,7.0,1191,0.5544310469096614,0.06153542107472712,0.11160839042349094,1.5260853,1.0430432642829046,0.2124257170807003,111.07199408099635,68.63571420904722,42.645130875639666,4.928949480591511,0.8941176470588236,0.0,0.02160864345738295,0.0007196833393306944
A321,2,10,5.0,1,6.0,798,0.37148276694702753,0.3412587502506265,0.4914320620342884,3.2129701,1.0674831394046833,0.1901087478768768,115.94807927687303,53.38978836425948,46.487281960784735,5.145401449936636,0.6486825595984943,0.0,0.014518730955368346,0.0
A321,2,11,5.0,1,6.0,831,0.38684483625686705,0.029989869073405534,0.030110036851828854,0.2390173,1.0672412068807169,0.19278484212690086,114.93955134102421,58.16568201242291,50.03344763021103,5.1165431102652645,0.04216867469879518,0.0,0.01772805507745267,0.0
A321,2,12,5.0,1,6.0,856,0.39848276755219997,0.025181107710280374,0.024488140601181065,0.31790640000000003,1.0615831936578057,0.18065088505238658,115.3051397637778,52.83849420998438,40.4170367701047,5.2460520248926334,0.6409356725146199,0.0,0.021219715956558062,0.0006675567423230974
A321,2,13,5.0,1,6.0,836,0.38917242251593365,0.11413668074162679,0.17976834022340826,2.0339971,1.0612542333251764,0.17438857774874086,119.92762336105069,51.11274816016135,40.04845249511538,5.590898872264701,0.7952095808383234,0.0,0.013857998289136015,0.0
A321,2,14,5.0,1,6.0,820,0.38172414648692055,0.13651055768292683,0.19544625644685945,1.7157548999999999,1.0658200647848848,0.18834543652386582,125.37127757617716,53.729712602802906,47.0027224652012,5.271489912640566,0.9499389499389499,0.0,0.012733298447584165,0.0
A321,2,15,5.0,1,6.0,782,0.3640344909180145,0.40760234859335037,0.5640458664346806,3.6389715000000002,1.0712157710234786,0.20931623817823491,122.27100282890675,59.17505339505169,38.94657553552229,4.862982493103428,0.3585147247119078,0.0,0.015182001097494057,0.0
A321,2,16,5.0,1,6.0,1069,0.49763794218843665,0.029280032086061742,0.028172766533186053,0.20762950000000002,1.0475258382246133,0.22883446858729875,123.74103785682844,73.80029139668333,42.45708766045403,6.230733060742995,0.0149812734082397,0.0,0.019529159978598182,0.0
A321,3,12,5.0,1,6.0,1007,0.46877587257601094,0.055284405561072496,0.07343147530526159,0.6275883,1.0541432609455272,0.1237978279113969,105.01789842843415,44.967111210198986,36.91971988318284,9.33526130611746,0.81610337972167,0.0,0.018318659471740984,0.0
A321,3,13,5.0,1,7.0,999,0.4650517345615044,0.20499298428428428,0.2929676197389057,2.0662241999999997,1.0524838145771698,0.12458199428296637,106.05212070791379,46.13292420457775,32.73501628426562,10.509788183816024,0.9298597194388778,0.0,0.01746349842542227,0.0
A321,3,14,5.0,1,7.0,918,0.4273448371646257,0.39460935947712417,0.560002274485414,5.4586252,1.0594458709062462,0.14759619663666396,106.48505563212187,45.390392195675076,48.05824753381755,7.984815488148429,0.35223555070883317,0.0,0.01589032559588721,0.0
